"feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","feature_9","feature_10","feature_11","feature_12","feature_13","feature_14","id","target"
"51.52395876498038","31.813960868343347","28.402885998660814","26.679498151277507","63.49728104510329","32.609162090696884","66.86114836448243","62.576315477461314","38.05382289757372","56.464665750793486","43.498071326240634","64.99730421700347","57.50653793487928","54.81044031853923","48","1"
"53.250179711731136","45.51302439776269","47.938964778715096","49.93246465375254","55.625361784707","36.708468457062004","46.695599237653454","51.03874670923256","68.04275693469667","40.34427219451849","59.25389871906978","55.51232119335758","36.82265816379001","56.56191444900298","49","0"
"43.48399349342827","63.26791938522922","40.95440252108154","48.493264815847674","48.418097096340546","62.22137010932156","31.565939857926413","46.80948651329438","29.878670072485093","48.47698466349482","40.91445102446194","39.232532029090684","44.12243747739165","57.5565268492445","50","1"
"64.35014038239497","60.4366046085227","45.74818044049539","27.29436501656641","61.11658189040219","37.77831589736949","30.78554851262178","43.496974788010874","63.96404437114578","63.511610285429164","41.400082981377366","42.270958618708484","59.453343798022885","44.29413560471715","51","1"
"63.744591761448966","41.90688089184363","36.4864194060419","49.290771355985136","55.20518564702395","42.225457221863806","33.78016439866597","58.966590537759856","51.42094559286675","63.53005056735215","63.093054385086255","52.17529210088884","26.239864812386923","48.411075066642134","52","1"
"54.4083375238155","43.40243299084423","38.60170122067418","62.31539040968756","29.29322169433511","49.62551296345127","53.11449815502074","49.416520972179164","61.550038388641525","49.92074989560818","64.32045724179552","38.030767022986254","62.59668788125304","35.65540653430414","53","1"
"63.73697948550035","54.90822455147962","34.57332086240246","59.82136185448365","25.496910328032985","60.09556371916297","30.231333215586734","39.3111786463578","35.890721749049284","28.076480945425136","57.40983442333204","62.00131159325733","47.93974918357426","41.206270741519745","54","1"
"29.15172697963741","61.74280637846862","45.54334581889909","48.763869047266645","39.64001757685875","51.9816009441896","54.94127496794958","49.143887374052795","44.55769292579216","42.003613455974616","46.19771798725037","67.88405273734618","58.0492349293307","49.81635681827293","55","1"
"32.28015330557902","30.05590421039742","47.608621643308005","38.205834915776755","44.04225548595684","56.80895262699932","29.942131626950342","35.38009269720371","41.23269518164582","39.50914906441369","56.53141984517389","39.52010322090315","45.062226237968126","59.54996961207143","56","1"
"30.671478219630266","67.8679199564711","28.77162953509387","26.68985908761161","60.09484274032721","39.51097692997019","45.75384793697656","64.63908390712564","30.6538609844484","62.62338487768996","47.586801216960396","30.406590465786213","55.7189262167194","34.026514087416366","57","1"
"29.58399970205184","66.3760635863477","38.04409017324105","63.69647840898734","65.24964259348656","43.314122301953574","61.65678763703093","66.26309022934997","37.94974226302307","38.05479565499409","55.96686885026823","66.74288203292016","57.16617159759362","29.043100006880913","58","1"
"56.264180832589105","53.32720305610779","53.68577465495423","37.80605883322554","40.89642062846882","55.40469062525223","58.89292561240444","29.95212476591528","42.77171186572471","60.2622487300056","58.652157843377154","27.259173097560904","49.5511780375319","65.56397378500685","59","1"
"47.05473056200699","38.72102669230862","49.193510785405635","39.197505519577454","55.34126223791391","46.34618739170374","28.628874055474842","25.45283929026514","69.67918109636128","35.28807583821159","64.42285929143758","66.72527304465989","35.702214012889826","64.03051440845884","60","0"
"41.432128862251","28.48678981661062","31.627659708145707","54.76992124102404","37.46170785843433","29.153072142783863","49.19620130423881","42.12129127296082","40.499461110496355","57.45054929275592","40.826459313933576","28.650193822805058","46.866528531536346","69.14659724961844","61","0"
"65.45000063855416","36.79175653531282","53.09514734513512","52.10633949774216","23.678035557801877","62.300823399387795","47.39593595354676","33.754539442122805","42.92840933343191","40.67007237448338","30.30856874441105","45.51831247183944","59.93936302267634","37.61645062684982","62","0"
"25.922235397840982","47.919981553543565","52.880568595761076","59.51320786518227","63.0520967132542","51.514075591702166","28.34379005187794","32.81296641655994","37.52888314925556","56.666672802993084","59.22708743417558","57.38886976371","27.80227912046938","41.067337828646764","63","1"
"66.43931394780779","30.69655428456552","26.76890951663314","55.788291017309405","45.967209497346616","56.042732592175824","38.56989099288773","58.97023102085681","55.14212103363674","44.67450215660048","57.238933212637434","42.879636244060265","47.803209304189345","45.57021615746106","64","1"
"60.16900009015128","66.4445688389995","43.80220635036402","23.84348891752633","43.59309825329062","43.23113442232604","47.044415620376405","47.21169840988152","62.09669797481976","48.28795460096671","51.436569616504","48.40465979355591","31.59494887713829","40.8352426967798","65","1"
"47.99446234070652","54.45941632414221","37.80225034880403","56.131481874433796","33.096258430448366","32.37172235605132","42.468297487646176","56.029458198815895","33.858130711302984","44.73756563590949","34.960417286427585","29.75891580248362","29.570946952524285","48.41968924349249","66","1"
"47.29012756152387","68.07648700225454","58.42268378886084","59.725755961977285","25.56267386779488","25.871290745185114","46.67522573810581","40.08388473543883","36.38151575632395","53.51502545191666","26.902870765534555","57.1581891224384","58.878899154563996","28.242526582419305","67","0"
"54.75917697043798","34.57214759211837","37.94296228955516","31.184429449137504","39.75692980220211","62.6766091857279","40.745788079612154","63.58396848802518","64.64732504600644","39.12786935827525","63.286155025928615","48.07306533017737","27.518745660894783","36.29335462270087","68","0"
"61.21078045912964","44.19571678793018","65.65878050049827","60.85390225540464","43.12859347759354","41.21596422968157","37.14736317929449","34.36913763571047","42.337932795913986","63.391698846871414","33.07211305679785","39.46545661767373","46.48144841602618","36.17800644298825","69","0"
"27.648413649109365","40.69649909160379","61.62192176219578","59.49740911445822","53.423194324116295","39.726599945399016","65.3890516793856","52.56415549465861","39.9164075588111","65.83041136475775","58.6265189362832","32.68519038826004","39.36927204623108","29.724102723857357","70","0"
"59.78616399826211","50.6418745975392","62.674462702430496","40.964765696200466","57.776903539947845","61.63652014230088","65.83113270789144","38.15159717407417","55.64748577370419","52.47754515537103","58.73111948139138","41.3602900040727","52.448037443311435","60.67805906933217","71","1"
"45.35938946808924","43.320471882140005","55.13170807777315","48.6813015638012","36.06149821078099","54.61233672099493","37.38250856520713","64.65092565551932","59.21610344880328","60.05084673225261","32.53772010918696","36.375789164306084","55.12999338797461","29.15958754953658","72","1"
"28.6023278085142","46.70023618731814","63.412571346285084","61.04977379541491","60.64831168136661","31.388704134066685","67.73944651777529","56.77716749046716","44.09894238473626","39.33123900608109","50.12982705086628","34.39154231354383","52.924754056299214","34.02660067327196","73","0"
"52.10174984785761","43.28980356665423","33.492105156024316","44.245909194879594","58.73637404206063","66.20510360742833","36.61272389577807","35.40916697509508","53.2326929053031","27.21100783797337","51.426081747753045","51.61174449215858","24.233254187435733","47.799383782531024","74","1"
"35.8281154272997","39.72017422808967","56.41798209745716","46.758509509404995","64.6649462772822","54.10945366279368","39.863297503516634","46.94661303959646","36.65569417029875","67.33490347563936","32.76841910941648","42.61104771956589","24.051694708085563","67.10095229466333","75","1"
"39.299746995587235","43.09363950544987","54.08698798893082","42.23989348108922","31.998556069305426","28.763910137922128","62.52312201193065","59.011425185340705","31.99941700362279","58.73904907191582","42.189544782702285","33.217936652636816","62.49144649487514","55.02166951254433","76","1"
"48.29100275180236","55.700810639783455","65.44294994295711","42.61870776246057","53.771700411935456","52.96823437117358","32.66425945699553","41.31073362009924","40.24910012446054","57.38201783045646","39.36254502658625","53.604040208021374","56.41344583857361","37.10156150310298","77","1"
"62.8026259191687","66.58171744917644","52.31199758868235","61.18861015438595","43.118325778077306","41.26578153592369","40.7958525093593","44.57939283327008","50.514647212683236","25.359508409984205","52.899270719402","28.261977088991372","27.962735812763935","46.82853912320703","78","1"
"35.13844059839776","66.66268329073014","45.656065624898055","26.914885159574364","37.1183454310998","41.456166461105084","57.9916766309087","40.06026934057996","29.507451504711668","51.86016666851523","44.70984037703249","66.18110201236851","47.057092785997405","64.02078944637836","79","0"
"43.70273099240434","44.32893666417979","55.11702106764602","57.442118805153974","30.253238405637827","52.946636399793064","38.24487472969288","65.80127567694596","30.09062642563584","51.41142071437845","48.509499278757275","27.868533207883225","48.10773804424946","40.36167948655755","80","1"
"34.50487089881955","42.895297169205634","58.67835052386848","28.29932980095589","39.08340327549209","59.8672736467358","64.31560151218444","49.9365840528592","40.421320949952474","27.383192300081916","64.07124432334764","48.79806339475488","60.8418456459813","57.113725151781644","81","0"
"27.97922686935803","60.727085361970026","36.517665978082256","23.759139577353654","46.50826228022029","37.89099738790746","32.00336524821163","48.631800251599735","60.10857231072157","41.61159206263385","46.75487414991417","32.052937587667486","29.33504909296842","54.70862246128425","82","0"
"42.22486683860852","27.513178461841164","55.83677958389983","29.30675742170211","60.989584462163464","41.499254167990046","41.95374397040252","62.49934704158706","43.436670901227274","63.393499167113475","45.262100628621496","48.930751599685934","41.212912827883436","29.24368052875942","83","1"
"38.39799370364355","55.69082930539287","44.93286108714728","37.88664001848158","47.54507131170286","33.98861932766936","56.56926779134757","43.86367591150305","34.538893386577385","31.038859003737315","48.8397227552918","55.48356992542529","28.983609795394205","55.433456750332454","84","1"
"34.98117465331035","31.858726304928812","29.398510739286888","36.97948375957214","23.520017979015467","24.764512743110632","56.61052435687375","55.27033483313183","64.82487190075115","53.48927147039299","58.63420670523679","44.73066937491923","41.352982683586774","39.463279176255554","85","0"
"41.029385158939796","67.74629167662894","40.08745176385621","62.59207068614075","49.41820689506954","34.3125154392953","69.43713373968257","62.6493914508739","44.40630941404811","35.06388847524142","60.64188472015087","69.03811305558463","61.98859582817418","65.96111115245033","86","1"
"50.945388955162606","63.920870854489905","41.991525484137846","57.692016298845836","52.38079199653054","44.10528098676048","51.44992514136598","36.29080935968831","41.40728202518331","28.777652576790533","40.23172279324424","52.664516589252145","41.097712253960836","68.23003146031232","87","1"
"24.492769891257414","41.07011136421748","27.836774600374284","48.54357051919484","26.092584391189316","28.119012996901077","51.44177316524552","54.765426662814704","66.61755645819285","55.314098486628566","27.096967324223243","56.30813489715271","52.401669436292345","60.85980632911999","88","0"
"44.7709354102818","42.3701981077281","49.03805749410453","55.23489227574805","58.96720859035273","55.51034293641892","55.53616596375592","30.291415571339293","58.47584579897914","28.695539243304406","37.608568234102805","49.842948230525735","24.5991848383733","40.560529047740665","89","0"
"45.63557505674132","51.09603275040206","52.45030937827985","24.88285343029078","41.806777258772144","50.31782339784495","33.02122485703469","54.41819628734091","35.07639923606952","38.523582496741305","62.92356486116957","26.579474843595317","60.30823156352128","37.52576984666378","90","0"
"47.295443166795344","45.435761170444195","58.93311479867427","31.813918853092964","31.30686904555503","63.85526374673202","45.0019947425818","49.894983803909966","49.37522156672296","50.75664591877697","42.14791932790453","61.40197522899549","35.420963142340106","51.93002579232898","91","0"
"51.57517511777815","44.305704110801685","50.80734124974948","39.35776980028396","56.95049590895958","47.41695098422305","68.32917616669003","40.197919158948764","70.5314922656521","40.00784527778897","42.19816620992008","31.671016506559074","59.26001458992262","48.796386272926476","92","1"
"57.59775140285088","31.649100310866356","31.33938264390023","39.02209714330653","65.90777304573695","32.4870141292305","52.016068085038924","66.87863681332506","40.21901224182107","41.57830870727699","33.74651670654913","29.559019191592366","51.146218901644595","59.84863780840529","93","1"
"31.19665272642729","39.47503527368272","30.853521669955803","31.10792894318311","27.15939435039316","30.01335735706927","60.1329103074398","30.276372240198448","39.71651105888619","42.387182318093636","28.53596072295323","65.39016207948833","39.96311770946055","32.31882819742101","94","1"
"49.770588092038274","32.63048221381254","50.076170585692985","60.419345064400915","46.89979745102544","60.663054532794625","40.93038671003446","62.166407812445826","70.31395484099188","37.367626117847905","58.884209576603226","56.06667082289803","56.705290818626764","62.79129411465827","95","1"
"26.456178808126428","36.46314205748421","57.18077915119879","63.54660328330707","65.2546749796083","27.297597467541593","42.04057643915258","52.87996465509397","36.62452265932232","56.98667939524717","30.99245587507843","28.181036284292837","40.778195904920956","49.75340281863024","96","0"
"55.090912697732755","38.708876259705036","52.67070293054124","33.218074850166026","56.06972552588848","48.74433728678393","32.147252757347125","25.387580556067583","28.366003693369976","39.23447013091241","38.18123935929457","46.492547384899694","46.39794428273113","51.65864204094098","97","0"
"31.122819312379434","43.395786124490336","25.214070223350376","26.10814709544113","38.771818929520734","63.77487531078634","57.56612140891843","33.29991966266599","69.06781598760259","56.461654313997805","67.73613842886299","41.71627710294909","55.6250442882229","41.6198803002354","98","0"
"48.69373047200113","32.13783443816378","46.86005423851327","46.90109136615906","43.0188202915257","42.17371602295241","55.11978891093629","59.089353129557004","44.29661088228723","50.525192118481186","62.432656986469674","52.583336670381755","30.497587421352076","67.29755298036335","99","0"
"62.74568690103424","26.68158694079904","65.52974263738457","32.86327843061409","25.333727858581618","29.676902854994253","38.55796899183953","55.54016837965936","55.838810121919174","47.10630737585934","67.5655103445168","42.81720208378659","52.96155955471148","59.17625232401599","100","0"
"66.72750844312749","66.63493306356061","25.272751225040206","32.84959623518362","28.18096372900315","65.27867592993381","42.363122962351646","55.491597271360234","43.94451818576339","57.933257866562585","34.915012822743265","37.59321627428514","45.74662927652725","44.670513659815676","101","0"
"49.537817802756685","28.635741263053266","56.365933968369546","47.861748013204014","45.06415090655314","27.1542068506285","31.02987467619515","56.19077683930322","52.09274194835866","62.50900086290158","64.2572953810088","33.31836090257701","24.60469498863323","56.090246392268135","102","1"
"27.438807658865922","30.127740326914044","36.994974881363255","41.939448390629046","57.161742808488434","53.776135463336736","59.13434314574493","40.42359521686414","41.196584294482015","27.968721404552184","50.33322044122279","37.3241771735169","52.33266732921305","42.09540727878289","103","1"
"49.76233478894269","45.8890245584018","56.45056171532824","48.771615484597866","44.926315314154394","43.125921997597445","43.11299496860504","48.03879777257537","57.053187842437026","63.63755481671326","58.31109254433066","42.19738193557036","26.366054529393377","44.51600381317005","104","1"
"30.150003679743055","62.40226607167822","29.4376885933345","52.859708484285854","31.034658626891666","41.342519046606164","69.05541049817023","59.39486725897143","31.279295456940964","43.04926967918685","64.71042095866552","41.41139160137823","64.69948365531668","65.72599923260205","105","1"
"35.803884548410544","32.21509988927294","38.70910159303874","42.71208021195325","63.52345169971744","50.04832025160524","26.86375665508364","44.54686613904395","30.73877334750192","47.789357707598015","44.24413264091429","27.137895086621313","59.28768392204235","35.980325032052505","106","1"
"56.70659182171049","61.189679759336116","50.50641869596377","46.636608147959855","44.40309067845683","38.50345982155091","56.292063807515504","48.10561160479301","64.77561760720032","54.12669390973131","58.747224722904086","45.50663915979303","43.782139106239846","69.17471816192504","107","0"
"38.724243518208624","59.18072715096327","45.13093320016947","28.02538574565272","66.26605675025013","40.11299340750338","54.46255936171862","62.78023287644851","66.36051934098862","60.069375131218926","36.78790629804974","42.38661731896503","33.45987064283337","28.248162920814362","108","1"
"37.26927967893007","65.22078868086135","32.46612770726808","40.24028507259765","33.18238369279672","39.628422361983006","65.332306852102","53.695293402246435","49.57714844995475","65.96827857046756","41.362447484808236","43.00446186538926","32.949289129260805","29.98127874803307","109","1"
"29.66709625903239","68.79953282059755","26.965694447413043","61.82404909489786","47.86860536422013","26.439041003821018","26.740352633019867","54.55905169709955","44.562942873406925","51.71380488345076","52.64736735658922","38.40366860983088","30.11442082765595","52.70405154303623","110","1"
"29.233400129147213","52.83227955442007","53.94039078029849","49.33006890460299","32.41025281870426","63.482701315181714","66.44688415508256","47.32121885483656","42.481939561135995","27.45512359116331","58.875849739244565","37.59019971007913","32.3122290011723","46.3629173084666","111","0"
"31.62416096886635","57.57754569666531","63.76388984018572","43.24742117482307","27.751755644350084","30.487791474238115","63.077981270531744","62.362765890531804","30.625552257513924","66.33614906231314","49.884223471356734","41.68419142630888","46.678964654131086","53.49380131880757","112","0"
"33.89245120748805","33.72058992272831","25.323717136582783","52.06609629000783","61.45222407062548","58.415413609482556","56.01118052452764","43.75048394120293","33.60346169042279","62.05311729638849","27.771862775553327","38.23087448861734","42.437373514060965","54.30212798160853","113","0"
"58.62055958607861","29.988690795725272","63.12863660997643","44.5863868671631","51.976447660913266","55.28994375264048","36.23693061351949","62.73976838127303","36.96855980628669","45.76616049367133","27.46194699513585","34.88484660703067","49.99979955485325","27.376285704702447","114","1"
"46.00550824759775","50.13315259907188","35.26246902834577","64.17940949701492","61.976474673710996","47.93029438549446","33.79649720894651","38.40422482288859","51.96916159921453","38.0053747822044","33.13860494825871","45.83721458152831","36.12470715357088","43.233915621186306","115","0"
"51.02487485033901","65.48400947790502","43.16733777548463","44.08255488630615","54.43026438962156","53.570232203440554","38.970901027702915","39.47948334226767","44.3286136620891","66.44212951599648","53.57340096667282","45.88642024682106","63.601505549770316","51.7385672626554","116","0"
